Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
64943,6,21/02/2018 02:22:12,1365,5,2,935,323,935,0,187.0,418.1447118,323,0,161.5,228.3954903,921611.7216,5128.205128,227.5,282.9514093,733,8,1365,341.25,503.7554797,1081,8,733,733.0,0.0,733,733,0,0,0,0,124,40,3663.003663,1465.201465,0,935,157.25,333.9661018,111533.3571,0,0,1,1,0,0,0,1,0,179.7142857,187.0,161.5,0,0,0,0,0,0,5,935,2,323,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:15:35,22018,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,90.83477155,22018.0,0.0,22018,22018,22018,22018.0,0.0,22018,22018,0,0.0,0.0,0,0,0,0,0,0,40,0,90.83477155,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:22:03,7162,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,279.2516057,7162.0,0.0,7162,7162,7162,7162.0,0.0,7162,7162,0,0.0,0.0,0,0,0,0,0,0,40,0,279.2516057,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:23:10,5556,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,359.9712023,5556.0,0.0,5556,5556,5556,5556.0,0.0,5556,5556,0,0.0,0.0,0,0,0,0,0,0,40,0,359.9712023,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:14:30,4897,3,4,259,935,259,0,86.33333333,149.5337197,935,0,233.75,467.5,243822.7486,1429.4466,816.1666667,1708.450341,4295,5,4569,2284.5,2843.276367,4295,274,4892,1630.666667,2548.346588,4571,61,0,0,0,0,72,92,612.6199714,816.8266285,0,935,149.25,330.1734393,109014.5,0,0,1,1,0,0,0,1,1,170.5714286,86.33333333,233.75,0,0,0,0,0,0,3,259,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:17:38,1092,3,4,340,935,340,0,113.3333333,196.2990915,935,0,233.75,467.5,1167582.418,6410.25641,182.0,217.1985267,554,6,848,424.0,183.8477631,554,294,1085,361.6666667,430.2619357,847,27,0,0,0,0,72,92,2747.252747,3663.003663,0,935,159.375,335.22314,112374.5536,0,0,1,1,0,0,0,1,1,182.1428571,113.3333333,233.75,0,0,0,0,0,0,3,340,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:18:28,30568,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,65.42789846,30568.0,0.0,30568,30568,30568,30568.0,0.0,30568,30568,0,0.0,0.0,0,0,0,0,0,0,40,0,65.42789846,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:24:06,4895,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,408.5801839,4895.0,0.0,4895,4895,4895,4895.0,0.0,4895,4895,0,0.0,0.0,0,0,0,0,0,0,40,0,408.5801839,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:15:19,7062,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,283.2058907,7062.0,0.0,7062,7062,7062,7062.0,0.0,7062,7062,0,0.0,0.0,0,0,0,0,0,0,40,0,283.2058907,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:11:39,12660,3,4,310,935,310,0,103.3333333,178.9785834,935,0,233.75,467.5,98341.23223,552.9225908,2110.0,4679.282851,11647,6,11962,5981.0,8012.934044,11647,315,12654,4218.0,6715.860853,11964,25,0,0,0,0,72,92,236.9668246,315.9557662,0,935,155.625,333.0748254,110938.8393,0,0,1,1,0,0,0,1,1,177.8571429,103.3333333,233.75,0,0,0,0,0,0,3,310,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:19:02,10231,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,195.4843124,10231.0,0.0,10231,10231,10231,10231.0,0.0,10231,10231,0,0.0,0.0,0,0,0,0,0,0,40,0,195.4843124,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:15:03,2364,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,846.0236887,2364.0,0.0,2364,2364,2364,2364.0,0.0,2364,2364,0,0.0,0.0,0,0,0,0,0,0,40,0,846.0236887,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:13:03,3954,3,4,313,935,313,0,104.3333333,180.7106343,935,0,233.75,467.5,315629.742,1770.35913,659.0,1228.350113,3133,4,3421,1710.5,2011.718792,3133,288,3948,1316.0,1836.931409,3419,25,0,0,0,0,72,92,758.7253414,1011.633789,0,935,156.0,333.2750901,111072.2857,0,0,1,1,0,0,0,1,1,178.2857143,104.3333333,233.75,0,0,0,0,0,0,3,313,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:32:08,678,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2949.852507,678.0,0.0,678,678,678,678.0,0.0,678,678,0,0.0,0.0,0,0,0,0,0,0,40,0,2949.852507,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:30:19,938,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2132.196162,938.0,0.0,938,938,938,938.0,0.0,938,938,0,0.0,0.0,0,0,0,0,0,0,40,0,2132.196162,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:14:57,1708,3,4,314,935,314,0,104.6666667,181.2879845,935,0,233.75,467.5,731264.637,4098.360656,284.6666667,434.8460264,1134,5,1421,710.5,598.9194437,1134,287,1703,567.6666667,749.7681864,1423,24,0,0,0,0,72,92,1756.440281,2341.920375,0,935,156.125,333.3425683,111117.2679,0,0,1,1,0,0,0,1,1,178.4285714,104.6666667,233.75,0,0,0,0,0,0,3,314,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
55126,6,21/02/2018 02:32:14,1404,5,2,935,275,935,0,187.0,418.1447118,275,0,137.5,194.4543648,861823.3618,4985.754986,234.0,300.1486298,774,4,1404,351.0,525.0199996,1119,4,774,774.0,0.0,774,774,0,0,0,0,124,40,3561.253561,1424.501425,0,935,151.25,330.9806857,109548.2143,0,0,1,1,0,0,0,1,0,172.8571429,187.0,137.5,0,0,0,0,0,0,5,935,2,275,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:18:36,945,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2116.402116,945.0,0.0,945,945,945,945.0,0.0,945,945,0,0.0,0.0,0,0,0,0,0,0,40,0,2116.402116,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:23:40,2179,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,917.8522258,2179.0,0.0,2179,2179,2179,2179.0,0.0,2179,2179,0,0.0,0.0,0,0,0,0,0,0,40,0,917.8522258,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:19:16,23658,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,84.53799983,23658.0,0.0,23658,23658,23658,23658.0,0.0,23658,23658,0,0.0,0.0,0,0,0,0,0,0,40,0,84.53799983,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:26:43,1236,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1618.122977,1236.0,0.0,1236,1236,1236,1236.0,0.0,1236,1236,0,0.0,0.0,0,0,0,0,0,0,40,0,1618.122977,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:27:50,1747,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1144.819691,1747.0,0.0,1747,1747,1747,1747.0,0.0,1747,1747,0,0.0,0.0,0,0,0,0,0,0,40,0,1144.819691,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
50321,6,21/02/2018 02:31:02,1278,5,2,935,298,935,0,187.0,418.1447118,298,0,149.0,210.7178208,964788.7324,5477.308294,213.0,247.2626134,608,3,1278,319.5,458.5996802,982,3,608,608.0,0.0,608,608,0,0,0,0,124,40,3912.363067,1564.945227,0,935,154.125,332.3064152,110427.5536,0,0,1,1,0,0,0,1,0,176.1428571,187.0,149.0,0,0,0,0,0,0,5,935,2,298,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
54846,6,21/02/2018 02:33:13,37022,5,2,935,273,935,0,187.0,418.1447118,273,0,136.5,193.0401513,32629.24747,189.0767652,6170.333333,14519.12366,35799,3,37022,9255.5,17899.8631,36098,7,35799,35799.0,0.0,35799,35799,0,0,0,0,124,40,135.0548323,54.0219329,0,935,151.0,330.8745986,109478.0,0,0,1,1,0,0,0,1,0,172.5714286,187.0,136.5,0,0,0,0,0,0,5,935,2,273,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:16:10,8119,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,246.3357556,8119.0,0.0,8119,8119,8119,8119.0,0.0,8119,8119,0,0.0,0.0,0,0,0,0,0,0,40,0,246.3357556,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:21:45,7702,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,259.6728123,7702.0,0.0,7702,7702,7702,7702.0,0.0,7702,7702,0,0.0,0.0,0,0,0,0,0,0,40,0,259.6728123,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
56590,6,21/02/2018 02:19:55,7992,5,2,935,299,935,0,187.0,418.1447118,299,0,149.5,211.4249276,154404.4044,875.8758759,1332.0,2870.737884,7178,5,7992,1998.0,3649.207951,7461,5,7178,7178.0,0.0,7178,7178,0,0,0,0,124,40,625.6256256,250.2502503,0,935,154.25,332.3684487,110468.7857,0,0,1,1,0,0,0,1,0,176.2857143,187.0,149.5,0,0,0,0,0,0,5,935,2,299,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
65160,6,21/02/2018 02:24:12,14096,5,2,935,314,935,0,187.0,418.1447118,314,0,157.0,222.0315293,88606.69694,496.5947787,2349.333333,5484.132189,13541,7,14096,3524.0,6888.530806,13856,7,13541,13541.0,0.0,13541,13541,0,0,0,0,124,40,354.7105562,141.8842225,0,935,156.125,333.3425683,111117.2679,0,0,1,1,0,0,0,1,0,178.4285714,187.0,157.0,0,0,0,0,0,0,5,935,2,314,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:14:25,14609,3,4,299,935,299,0,99.66666667,172.6277305,935,0,233.75,467.5,84468.47834,479.1566842,2434.833333,5369.674494,13372,4,13661,6830.5,9251.078018,13372,289,14603,4867.666667,7626.687376,13659,24,0,0,0,0,72,92,205.3528647,273.8038196,0,935,154.25,332.3684487,110468.7857,0,0,1,1,0,0,0,1,1,176.2857143,99.66666667,233.75,0,0,0,0,0,0,3,299,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:32:38,1996,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1002.004008,1996.0,0.0,1996,1996,1996,1996.0,0.0,1996,1996,0,0.0,0.0,0,0,0,0,0,0,40,0,1002.004008,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:16:41,24514,3,4,266,935,266,0,88.66666667,153.5751716,935,0,233.75,467.5,48992.4125,285.5511136,4085.666667,9528.453488,23528,3,23803,11901.5,16442.35398,23528,275,24511,8170.333333,13543.2593,23804,20,0,0,0,0,72,92,122.3790487,163.1720649,0,935,150.125,330.5149391,109240.125,0,0,1,1,0,0,0,1,1,171.5714286,88.66666667,233.75,0,0,0,0,0,0,3,266,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:16:39,10027,3,4,298,935,298,0,99.33333333,172.0503802,935,0,233.75,467.5,122967.9864,698.1150893,1671.166667,3619.93715,9043,3,9375,4687.5,6159.607171,9043,332,10024,3341.333333,5233.99965,9375,23,0,0,0,0,72,92,299.1921811,398.9229081,0,935,154.125,332.3064152,110427.5536,0,0,1,1,0,0,0,1,1,176.1428571,99.33333333,233.75,0,0,0,0,0,0,3,298,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:22:02,15247,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,131.1733456,15247.0,0.0,15247,15247,15247,15247.0,0.0,15247,15247,0,0.0,0.0,0,0,0,0,0,0,40,0,131.1733456,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:12:09,8001,3,4,259,935,259,0,86.33333333,149.5337197,935,0,233.75,467.5,149231.3461,874.8906387,1333.5,2710.155254,6824,4,7108,3554.0,4624.478349,6824,284,7997,2665.666667,3875.577935,7114,18,0,0,0,0,72,92,374.9531309,499.9375078,0,935,149.25,330.1734393,109014.5,0,0,1,1,0,0,0,1,1,170.5714286,86.33333333,233.75,0,0,0,0,0,0,3,259,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:19:02,1733,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1154.06809,1733.0,0.0,1733,1733,1733,1733.0,0.0,1733,1733,0,0.0,0.0,0,0,0,0,0,0,40,0,1154.06809,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:17:02,8351,3,4,287,935,287,0,95.66666667,165.6995273,935,0,233.75,467.5,146329.7809,838.2229673,1391.833333,3033.764356,7573,7,8038,4019.0,5026.115001,7573,465,8344,2781.333333,4555.200361,8039,20,0,0,0,0,72,92,359.2384146,478.9845527,0,935,152.75,331.6481569,109990.5,0,0,1,1,0,0,0,1,1,174.5714286,95.66666667,233.75,0,0,0,0,0,0,3,287,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:29:53,16833,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,118.8142339,16833.0,0.0,16833,16833,16833,16833.0,0.0,16833,16833,0,0.0,0.0,0,0,0,0,0,0,40,0,118.8142339,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
49811,6,21/02/2018 02:30:49,1026,5,2,935,339,935,0,187.0,418.1447118,339,0,169.5,239.7091988,1241715.4,6822.612086,171.0,204.206758,520,7,1026,256.5,375.8204358,807,7,520,520.0,0.0,520,520,0,0,0,0,124,40,4873.294347,1949.317739,0,935,159.25,335.1463433,112323.0714,0,0,1,1,0,0,0,1,0,182.0,187.0,169.5,0,0,0,0,0,0,5,935,2,339,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:11:36,17839,3,4,291,935,291,0,97.0,168.0089283,935,0,233.75,467.5,68725.82544,392.3986771,2973.166667,4580.183421,10200,6,10473,5236.5,7019.449017,10200,273,17833,5944.333333,5365.609409,10477,20,0,0,0,0,72,92,168.1708616,224.2278155,0,935,153.25,331.8824017,110145.9286,0,0,1,1,0,0,0,1,1,175.1428571,97.0,233.75,0,0,0,0,0,0,3,291,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
53268,6,21/02/2018 02:31:09,1227,5,2,935,316,935,0,187.0,418.1447118,316,0,158.0,223.4457429,1019559.902,5704.971475,204.5,247.1426713,639,4,1227,306.75,425.2037747,918,4,639,639.0,0.0,639,639,0,0,0,0,124,40,4074.979625,1629.99185,0,935,156.375,333.4786082,111207.9821,0,0,1,1,0,0,0,1,0,178.7142857,187.0,158.0,0,0,0,0,0,0,5,935,2,316,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:11:29,13376,3,4,326,935,326,0,108.6666667,188.2161878,935,0,233.75,467.5,94273.32536,523.3253589,2229.333333,4890.777593,12190,4,12495,6247.5,8403.964094,12190,305,13366,4455.333333,6969.934887,12489,20,0,0,0,0,72,92,224.2822967,299.0430622,0,935,157.625,334.1804207,111676.5536,0,0,1,1,0,0,0,1,1,180.1428571,108.6666667,233.75,0,0,0,0,0,0,3,326,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:28:16,16071,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,124.4477631,16071.0,0.0,16071,16071,16071,16071.0,0.0,16071,16071,0,0.0,0.0,0,0,0,0,0,0,40,0,124.4477631,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:24:05,25742,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,77.69404087,25742.0,0.0,25742,25742,25742,25742.0,0.0,25742,25742,0,0.0,0.0,0,0,0,0,0,0,40,0,77.69404087,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:14:23,33585,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,59.55039452,33585.0,0.0,33585,33585,33585,33585.0,0.0,33585,33585,0,0.0,0.0,0,0,0,0,0,0,40,0,59.55039452,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
62381,6,21/02/2018 02:28:08,16850,5,2,935,326,935,0,187.0,418.1447118,326,0,163.0,230.5168107,74836.79525,415.4302671,2808.333333,6608.23912,16295,6,16850,4212.5,8258.225173,16599,6,16295,16295.0,0.0,16295,16295,0,0,0,0,124,40,296.735905,118.694362,0,935,157.625,334.1804207,111676.5536,0,0,1,1,0,0,0,1,0,180.1428571,187.0,163.0,0,0,0,0,0,0,5,935,2,326,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:25:54,2491,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,802.8904055,2491.0,0.0,2491,2491,2491,2491.0,0.0,2491,2491,0,0.0,0.0,0,0,0,0,0,0,40,0,802.8904055,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
57398,6,21/02/2018 02:18:58,8179,5,2,935,288,935,0,187.0,418.1447118,288,0,144.0,203.646753,149529.2823,855.8503485,1363.166667,2991.36119,7459,3,8179,2044.75,3793.246312,7727,3,7459,7459.0,0.0,7459,7459,0,0,0,0,124,40,611.3216775,244.528671,0,935,152.875,331.7061684,110028.9821,0,0,1,1,0,0,0,1,0,174.7142857,187.0,144.0,0,0,0,0,0,0,5,935,2,288,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:14:42,16663,3,4,291,935,291,0,97.0,168.0089283,935,0,233.75,467.5,73576.18676,420.0924203,2777.166667,6399.108888,15833,3,16152,8076.0,10970.0546,15833,319,16656,5552.0,9179.362777,16148,21,0,0,0,0,72,92,180.0396087,240.0528116,0,935,153.25,331.8824017,110145.9286,0,0,1,1,0,0,0,1,1,175.1428571,97.0,233.75,0,0,0,0,0,0,3,291,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
50476,6,21/02/2018 02:23:04,14424,5,2,935,326,935,0,187.0,418.1447118,326,0,163.0,230.5168107,87423.73821,485.302274,2404.0,5593.425033,13818,3,14424,3606.0,7032.22056,14153,3,13818,13818.0,0.0,13818,13818,0,0,0,0,124,40,346.6444814,138.6577926,0,935,157.625,334.1804207,111676.5536,0,0,1,1,0,0,0,1,0,180.1428571,187.0,163.0,0,0,0,0,0,0,5,935,2,326,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:20:49,16553,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,120.8240198,16553.0,0.0,16553,16553,16553,16553.0,0.0,16553,16553,0,0.0,0.0,0,0,0,0,0,0,40,0,120.8240198,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:22:23,3888,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,514.4032922,3888.0,0.0,3888,3888,3888,3888.0,0.0,3888,3888,0,0.0,0.0,0,0,0,0,0,0,40,0,514.4032922,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
80,6,21/02/2018 02:30:29,2029,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,985.7072449,2029.0,0.0,2029,2029,2029,2029.0,0.0,2029,2029,0,0.0,0.0,0,0,0,0,0,0,40,0,985.7072449,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC
